source_path,proposed_destination,filename,record_type,authority_layer,lifecycle,access,governing_source,supersedes,superseded_by,duplicate_status,reference_risk,rationale,confidence,owner_decision_required
docs/NUMBERED_TODO_PROCESSING_RESULT_2026-06-19.md,docs/governance/NUMBERED_TODO_PROCESSING_RESULT_2026-06-19.md,NUMBERED_TODO_PROCESSING_RESULT_2026-06-19.md,template,sentinel_ai,unresolved,internal,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/NUNNCORPORATION_PUBLIC_FRONT_DOOR_VERIFICATION_RESULT_2026-07-03.md,docs/governance/NUNNCORPORATION_PUBLIC_FRONT_DOOR_VERIFICATION_RESULT_2026-07-03.md,NUNNCORPORATION_PUBLIC_FRONT_DOOR_VERIFICATION_RESULT_2026-07-03.md,review_result,sentinel_ai,active_supporting,public,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/NUNNCORP_MONO_CDNLUX_INVENTORY.md,docs/governance/NUNNCORP_MONO_CDNLUX_INVENTORY.md,NUNNCORP_MONO_CDNLUX_INVENTORY.md,archive_candidate,sentinel_os,canonical_active,internal,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/NUNNCORP_SENTINELOS_ISSUE_SUPPORT_TRACKER_2026-06-14.md,docs/governance/NUNNCORP_SENTINELOS_ISSUE_SUPPORT_TRACKER_2026-06-14.md,NUNNCORP_SENTINELOS_ISSUE_SUPPORT_TRACKER_2026-06-14.md,policy,sentinel_ai,review_held,restricted,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/NUNN_CLOUD_CONTROL_SURFACE_OPERATING_MODEL.md,docs/governance/NUNN_CLOUD_CONTROL_SURFACE_OPERATING_MODEL.md,NUNN_CLOUD_CONTROL_SURFACE_OPERATING_MODEL.md,policy,sentinel_os,canonical_active,internal,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/NUNN_CORPORATION_MASTER_OPERATING_BINDER_2026-06-15.md,docs/GBP/doctrine/NUNN_CORPORATION_MASTER_OPERATING_BINDER_2026-06-15.md,NUNN_CORPORATION_MASTER_OPERATING_BINDER_2026-06-15.md,doctrine,MOB,superseded,restricted,docs/NUNN_CORPORATION_MASTER_OPERATING_BINDER_2026-06-15.md,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/NUNN_GOVERNANCE_DOCTRINE_v1.md,docs/governance/NUNN_GOVERNANCE_DOCTRINE_v1.md,NUNN_GOVERNANCE_DOCTRINE_v1.md,doctrine,product,review_held,restricted,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/OBSERVABILITY_MATURATION_FOCUS_STATE_2026-05-29.md,docs/governance/OBSERVABILITY_MATURATION_FOCUS_STATE_2026-05-29.md,OBSERVABILITY_MATURATION_FOCUS_STATE_2026-05-29.md,evidence,sentinel_ai,review_held,public,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/OBSERVABILITY_PACKET_COMMIT_SCOPE_REQUEST_2026-05-30.md,docs/governance/OBSERVABILITY_PACKET_COMMIT_SCOPE_REQUEST_2026-05-30.md,OBSERVABILITY_PACKET_COMMIT_SCOPE_REQUEST_2026-05-30.md,implementation_manifest,sentinel_ai,active_supporting,restricted,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/OBSERVABILITY_PACKET_COMMIT_SCOPE_REVIEW_2026-05-30.md,docs/governance/OBSERVABILITY_PACKET_COMMIT_SCOPE_REVIEW_2026-05-30.md,OBSERVABILITY_PACKET_COMMIT_SCOPE_REVIEW_2026-05-30.md,operating_model,sentinel_ai,review_held,held,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/OBSERVABILITY_PACKET_MANIFEST_REVISION_2026-05-30.md,docs/governance/OBSERVABILITY_PACKET_MANIFEST_REVISION_2026-05-30.md,OBSERVABILITY_PACKET_MANIFEST_REVISION_2026-05-30.md,operating_model,sentinel_ai,review_held,restricted,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/OBSERVABILITY_PACKET_SPLIT_REVIEW_2026-05-30.md,docs/governance/OBSERVABILITY_PACKET_SPLIT_REVIEW_2026-05-30.md,OBSERVABILITY_PACKET_SPLIT_REVIEW_2026-05-30.md,technical_design,sentinel_ai,review_held,restricted,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/OBSERVABILITY_SIGNAL_CLASSIFICATION_MATRIX_2026-05-29.md,docs/governance/OBSERVABILITY_SIGNAL_CLASSIFICATION_MATRIX_2026-05-29.md,OBSERVABILITY_SIGNAL_CLASSIFICATION_MATRIX_2026-05-29.md,evidence,sentinel_ai,active_supporting,restricted,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/OLDER_REPO_AZURE_CLI_SESSION_QUARANTINE_MANIFEST_2026-06-01.md,docs/governance/OLDER_REPO_AZURE_CLI_SESSION_QUARANTINE_MANIFEST_2026-06-01.md,OLDER_REPO_AZURE_CLI_SESSION_QUARANTINE_MANIFEST_2026-06-01.md,approval_result,sentinel_ai,review_held,held,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/OLDER_REPO_DIFF_REVIEW_RESULT_2026-06-01.md,docs/governance/OLDER_REPO_DIFF_REVIEW_RESULT_2026-06-01.md,OLDER_REPO_DIFF_REVIEW_RESULT_2026-06-01.md,approval_result,sentinel_ai,review_held,held,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/OLDER_REPO_DIFF_REVIEW_RESULT_2026-06-11.md,docs/governance/OLDER_REPO_DIFF_REVIEW_RESULT_2026-06-11.md,OLDER_REPO_DIFF_REVIEW_RESULT_2026-06-11.md,policy,sentinel_ai,active_supporting,restricted,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/OLDER_REPO_SEPARATED_RESOLUTION_REQUIREMENTS_2026-06-11.md,docs/governance/OLDER_REPO_SEPARATED_RESOLUTION_REQUIREMENTS_2026-06-11.md,OLDER_REPO_SEPARATED_RESOLUTION_REQUIREMENTS_2026-06-11.md,approval_result,sentinel_ai,review_held,restricted,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/OPENAI_FACEPLANE_PLAN.md,docs/governance/OPENAI_FACEPLANE_PLAN.md,OPENAI_FACEPLANE_PLAN.md,doctrine,sentinel_ai,archive_candidate,public,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/OPEN_WORKTREE_ENTRY_TRACKER_2026-06-18.md,docs/GBP/doctrine/OPEN_WORKTREE_ENTRY_TRACKER_2026-06-18.md,OPEN_WORKTREE_ENTRY_TRACKER_2026-06-18.md,policy,MOB,review_held,public,docs/NUNN_CORPORATION_MASTER_OPERATING_BINDER_2026-06-15.md,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/OPEN_WORK_CLOSEOUT_2026-05-31.md,docs/governance/OPEN_WORK_CLOSEOUT_2026-05-31.md,OPEN_WORK_CLOSEOUT_2026-05-31.md,operating_model,sentinel_ai,review_held,public,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/OPERATING_DIRECTIVE_LOCKED_ALIGNMENT_2026-07-03.md,docs/governance/OPERATING_DIRECTIVE_LOCKED_ALIGNMENT_2026-07-03.md,OPERATING_DIRECTIVE_LOCKED_ALIGNMENT_2026-07-03.md,operating_model,sentinel_ai,review_held,held,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/OPERATIONAL_UPGRADE_FACEPLANE.md,docs/governance/OPERATIONAL_UPGRADE_FACEPLANE.md,OPERATIONAL_UPGRADE_FACEPLANE.md,policy,sentinel_ai,review_held,public,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/OPERATIONAL_UPGRADE_POSITIONING.md,docs/governance/OPERATIONAL_UPGRADE_POSITIONING.md,OPERATIONAL_UPGRADE_POSITIONING.md,policy,sentinel_ai,active_supporting,public,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/OUTREACH_ASSETS_ORGANIZATION_2026-05-11.md,docs/governance/OUTREACH_ASSETS_ORGANIZATION_2026-05-11.md,OUTREACH_ASSETS_ORGANIZATION_2026-05-11.md,cadence,sentinel_ai,canonical_active,public,docs/REPO_CONTROL_LAYER.md,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/OWNERFI_AI_FINANCIAL_MANAGEMENT_CHECKSUM_MANIFEST_2026-07-03.json,docs/governance/OWNERFI_AI_FINANCIAL_MANAGEMENT_CHECKSUM_MANIFEST_2026-07-03.json,OWNERFI_AI_FINANCIAL_MANAGEMENT_CHECKSUM_MANIFEST_2026-07-03.json,implementation_manifest,sentinel_ai,canonical_active,internal,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/OWNERFI_AI_FINANCIAL_MANAGEMENT_MIGRATION_MANIFEST_2026-07-03.md,docs/governance/OWNERFI_AI_FINANCIAL_MANAGEMENT_MIGRATION_MANIFEST_2026-07-03.md,OWNERFI_AI_FINANCIAL_MANAGEMENT_MIGRATION_MANIFEST_2026-07-03.md,operating_model,sentinel_ai,superseded,internal,needs_owner_mapping,d_documents:,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/OWNERFI_AI_FINANCIAL_MANAGEMENT_MODULE_ARCHITECTURE_AND_MANIFEST_RESULT_2026-07-03.md,docs/governance/OWNERFI_AI_FINANCIAL_MANAGEMENT_MODULE_ARCHITECTURE_AND_MANIFEST_RESULT_2026-07-03.md,OWNERFI_AI_FINANCIAL_MANAGEMENT_MODULE_ARCHITECTURE_AND_MANIFEST_RESULT_2026-07-03.md,implementation_manifest,sentinel_ai,superseded,held,needs_owner_mapping,d_assets,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/OWNERFI_AI_FINANCIAL_MANAGEMENT_READ_ONLY_INVENTORY_2026-07-03.md,docs/governance/OWNERFI_AI_FINANCIAL_MANAGEMENT_READ_ONLY_INVENTORY_2026-07-03.md,OWNERFI_AI_FINANCIAL_MANAGEMENT_READ_ONLY_INVENTORY_2026-07-03.md,implementation_manifest,sentinel_ai,superseded,internal,needs_owner_mapping,d_documents: pending,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/OWNERFI_INTERNAL_FINANCIAL_DOMAIN_AND_MOB_ALIGNMENT_DECISION_2026-07-03.md,docs/GBP/assessments/OWNERFI_INTERNAL_FINANCIAL_DOMAIN_AND_MOB_ALIGNMENT_DECISION_2026-07-03.md,OWNERFI_INTERNAL_FINANCIAL_DOMAIN_AND_MOB_ALIGNMENT_DECISION_2026-07-03.md,operating_model,MOB,superseded,public,needs_owner_mapping,d by a later owner-approved,a later owner-approved,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/OWNERFI_PILOT_API_SPEC.md,docs/governance/OWNERFI_PILOT_API_SPEC.md,OWNERFI_PILOT_API_SPEC.md,policy,sentinel_os,active_supporting,internal,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/OWNERFI_PILOT_API_SPEC.pdf,docs/governance/OWNERFI_PILOT_API_SPEC.pdf,OWNERFI_PILOT_API_SPEC.pdf,policy,sentinel_os,active_supporting,internal,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/OWNERFI_PROOF_HEALTH_NETWORK_VERIFICATION_PREP_2026-07-03.md,docs/governance/OWNERFI_PROOF_HEALTH_NETWORK_VERIFICATION_PREP_2026-07-03.md,OWNERFI_PROOF_HEALTH_NETWORK_VERIFICATION_PREP_2026-07-03.md,operating_model,sentinel_ai,review_held,restricted,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/OWNERFI_PROOF_HEALTH_RESTORED_RESULT_2026-07-03.md,docs/governance/OWNERFI_PROOF_HEALTH_RESTORED_RESULT_2026-07-03.md,OWNERFI_PROOF_HEALTH_RESTORED_RESULT_2026-07-03.md,evidence,sentinel_ai,active_supporting,protected,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/OWNERFI_PROOF_HEALTH_VERIFICATION_RESULT_2026-07-03.md,docs/governance/OWNERFI_PROOF_HEALTH_VERIFICATION_RESULT_2026-07-03.md,OWNERFI_PROOF_HEALTH_VERIFICATION_RESULT_2026-07-03.md,review_result,sentinel_ai,historical,held,needs_owner_mapping,the,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/OWNERFI_TODD_PILOT_MESSAGE.md,docs/governance/OWNERFI_TODD_PILOT_MESSAGE.md,OWNERFI_TODD_PILOT_MESSAGE.md,evidence,sentinel_os,archive_candidate,internal,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/OWNERSHIP_HANDOUT.md,docs/governance/OWNERSHIP_HANDOUT.md,OWNERSHIP_HANDOUT.md,policy,sentinel_os,archive_candidate,protected,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/OWNER_APPROVAL_RUNTIME_UPGRADE_INTRODUCTION_2026-07-06.md,docs/governance/OWNER_APPROVAL_RUNTIME_UPGRADE_INTRODUCTION_2026-07-06.md,OWNER_APPROVAL_RUNTIME_UPGRADE_INTRODUCTION_2026-07-06.md,policy,sentinel_ai,review_held,public,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/OWNER_DECISION_EXTERNAL_SHARE_REVENUE_APPROVAL_RESULT_2026-07-03.md,docs/governance/OWNER_DECISION_EXTERNAL_SHARE_REVENUE_APPROVAL_RESULT_2026-07-03.md,OWNER_DECISION_EXTERNAL_SHARE_REVENUE_APPROVAL_RESULT_2026-07-03.md,operating_model,sentinel_ai,active_supporting,public,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/OWNER_DECISION_EXTERNAL_SHARE_REVENUE_PACKET_2026-07-03.md,docs/governance/OWNER_DECISION_EXTERNAL_SHARE_REVENUE_PACKET_2026-07-03.md,OWNER_DECISION_EXTERNAL_SHARE_REVENUE_PACKET_2026-07-03.md,decision_packet,sentinel_ai,active_supporting,public,needs_owner_mapping,the prior `ready_for_owner_approval` status for,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/OWNER_REVIEW_RUNTIME_UPGRADE_PACKET_SINTENEX_RT_004_FOR_INTRODUCTION_2026-07-06.md,docs/governance/OWNER_REVIEW_RUNTIME_UPGRADE_PACKET_SINTENEX_RT_004_FOR_INTRODUCTION_2026-07-06.md,OWNER_REVIEW_RUNTIME_UPGRADE_PACKET_SINTENEX_RT_004_FOR_INTRODUCTION_2026-07-06.md,cadence,sentinel_ai,superseded,public,needs_owner_mapping,d_by_owner_approval,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/OWNER_RUNTIME_UPGRADE_SELECTION_RESULT_2026-07-06.md,docs/governance/OWNER_RUNTIME_UPGRADE_SELECTION_RESULT_2026-07-06.md,OWNER_RUNTIME_UPGRADE_SELECTION_RESULT_2026-07-06.md,policy,sentinel_ai,review_held,public,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/OWNER_SELECTED_RUNTIME_UPGRADE_INTRODUCTION_CHANNEL_2026-07-06.md,docs/governance/OWNER_SELECTED_RUNTIME_UPGRADE_INTRODUCTION_CHANNEL_2026-07-06.md,OWNER_SELECTED_RUNTIME_UPGRADE_INTRODUCTION_CHANNEL_2026-07-06.md,policy,sentinel_ai,active_supporting,public,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/PARTNER_PORTAL_REPOSITORY_DISCOVERY_AND_CONTROL_DIRECTION_2026-06-17.md,docs/governance/PARTNER_PORTAL_REPOSITORY_DISCOVERY_AND_CONTROL_DIRECTION_2026-06-17.md,PARTNER_PORTAL_REPOSITORY_DISCOVERY_AND_CONTROL_DIRECTION_2026-06-17.md,blueprint,sentinel_ai,unresolved,restricted,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/PAYROLL_EXECUTION_EVIDENCE_PACKET_2026-05-05.md,docs/governance/PAYROLL_EXECUTION_EVIDENCE_PACKET_2026-05-05.md,PAYROLL_EXECUTION_EVIDENCE_PACKET_2026-05-05.md,operating_model,evidence_only,review_held,public,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/PERSISTENCE_READINESS_MANIFEST_2026-07-05.md,docs/GBP/assessments/PERSISTENCE_READINESS_MANIFEST_2026-07-05.md,PERSISTENCE_READINESS_MANIFEST_2026-07-05.md,operating_model,MOB,active_supporting,public,docs/NUNN_CORPORATION_MASTER_OPERATING_BINDER_2026-06-15.md,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/PHASE1_APPROVAL_BOARD_2026-05-07.md,docs/governance/PHASE1_APPROVAL_BOARD_2026-05-07.md,PHASE1_APPROVAL_BOARD_2026-05-07.md,approval_result,sentinel_ai,historical,protected,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/PHASE1_APPROVAL_BOARD_2026-05-12.md,docs/governance/PHASE1_APPROVAL_BOARD_2026-05-12.md,PHASE1_APPROVAL_BOARD_2026-05-12.md,operating_model,sentinel_ai,historical,protected,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/PHASED_OPERATIONAL_LANE_AND_OWNER_DECISION_PLAN_2026-07-03.md,docs/governance/PHASED_OPERATIONAL_LANE_AND_OWNER_DECISION_PLAN_2026-07-03.md,PHASED_OPERATIONAL_LANE_AND_OWNER_DECISION_PLAN_2026-07-03.md,evidence,sentinel_ai,superseded,restricted,docs/JULY_03_MASTER_OPERATING_BLUEPRINT_OVERLAY_2026-07-03.md,"d for route health by this recheck,",,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/PHASE_1_FQDN_STABILITY_DIAGNOSTIC_RESULT_2026-07-03.md,docs/governance/PHASE_1_FQDN_STABILITY_DIAGNOSTIC_RESULT_2026-07-03.md,PHASE_1_FQDN_STABILITY_DIAGNOSTIC_RESULT_2026-07-03.md,approval_result,sentinel_ai,active_supporting,internal,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/PLATFORM_CONTRACT_OWNERSHIP.md,docs/governance/PLATFORM_CONTRACT_OWNERSHIP.md,PLATFORM_CONTRACT_OWNERSHIP.md,policy,sentinel_ai,active_supporting,restricted,needs_owner_mapping,,,none,high,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/POSTGRESQL_MEMORY_LAYER_LIVE_VERIFICATION_RECONCILIATION_2026-06-12.md,docs/governance/POSTGRESQL_MEMORY_LAYER_LIVE_VERIFICATION_RECONCILIATION_2026-06-12.md,POSTGRESQL_MEMORY_LAYER_LIVE_VERIFICATION_RECONCILIATION_2026-06-12.md,review_result,sentinel_ai,historical,restricted,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/PR7_CI_ONLY_WORKFLOW_FIX_EXECUTION_RESULT_2026-06-19.md,docs/governance/PR7_CI_ONLY_WORKFLOW_FIX_EXECUTION_RESULT_2026-06-19.md,PR7_CI_ONLY_WORKFLOW_FIX_EXECUTION_RESULT_2026-06-19.md,approval_result,sentinel_ai,review_held,restricted,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/PR7_CONNECTOR_MINOR_CHANGE_IMPLEMENTATION_REVIEW_RESULT_2026-06-20.md,docs/governance/PR7_CONNECTOR_MINOR_CHANGE_IMPLEMENTATION_REVIEW_RESULT_2026-06-20.md,PR7_CONNECTOR_MINOR_CHANGE_IMPLEMENTATION_REVIEW_RESULT_2026-06-20.md,review_result,sentinel_ai,review_held,restricted,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/PR7_CONNECTOR_MINOR_CHANGE_PATCH_SCOPE_APPROVAL_RESULT_2026-06-20.md,docs/governance/PR7_CONNECTOR_MINOR_CHANGE_PATCH_SCOPE_APPROVAL_RESULT_2026-06-20.md,PR7_CONNECTOR_MINOR_CHANGE_PATCH_SCOPE_APPROVAL_RESULT_2026-06-20.md,policy,sentinel_ai,review_held,restricted,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/PR7_GPT_ACTION_CONNECTOR_DIRECTION_APPROVAL_RESULT_2026-06-19.md,docs/governance/PR7_GPT_ACTION_CONNECTOR_DIRECTION_APPROVAL_RESULT_2026-06-19.md,PR7_GPT_ACTION_CONNECTOR_DIRECTION_APPROVAL_RESULT_2026-06-19.md,policy,sentinel_ai,review_held,held,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/PR7_GPT_ACTION_CONNECTOR_MINOR_CHANGES_REVIEW_RESULT_2026-06-19.md,docs/governance/PR7_GPT_ACTION_CONNECTOR_MINOR_CHANGES_REVIEW_RESULT_2026-06-19.md,PR7_GPT_ACTION_CONNECTOR_MINOR_CHANGES_REVIEW_RESULT_2026-06-19.md,policy,sentinel_ai,review_held,restricted,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/PR7_GPT_ACTION_CONNECTOR_MINOR_CHANGE_IMPLEMENTATION_PACKET_2026-06-19.md,docs/governance/PR7_GPT_ACTION_CONNECTOR_MINOR_CHANGE_IMPLEMENTATION_PACKET_2026-06-19.md,PR7_GPT_ACTION_CONNECTOR_MINOR_CHANGE_IMPLEMENTATION_PACKET_2026-06-19.md,policy,sentinel_ai,review_held,restricted,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/PR7_GPT_ACTION_CONNECTOR_REVIEW_PROCESSING_RESULT_2026-06-19.md,docs/governance/PR7_GPT_ACTION_CONNECTOR_REVIEW_PROCESSING_RESULT_2026-06-19.md,PR7_GPT_ACTION_CONNECTOR_REVIEW_PROCESSING_RESULT_2026-06-19.md,policy,sentinel_ai,active_supporting,restricted,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/PRODUCT.md,docs/governance/PRODUCT.md,PRODUCT.md,policy,sentinel_ai,canonical_active,internal,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/PRODUCT_DEFINITION_RECONCILIATION_RESULT_2026-05-29.md,docs/governance/PRODUCT_DEFINITION_RECONCILIATION_RESULT_2026-05-29.md,PRODUCT_DEFINITION_RECONCILIATION_RESULT_2026-05-29.md,review_result,sentinel_ai,historical,public,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/PROOF_CASE_GOVERNED_DEAL_EXECUTION_V2.md,docs/governance/PROOF_CASE_GOVERNED_DEAL_EXECUTION_V2.md,PROOF_CASE_GOVERNED_DEAL_EXECUTION_V2.md,policy,sentinel_os,active_supporting,internal,needs_owner_mapping,,,none,high,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/PROOF_CASE_OWNERFI.md,docs/governance/PROOF_CASE_OWNERFI.md,PROOF_CASE_OWNERFI.md,policy,sentinel_ai,active_supporting,internal,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/PROOF_CASE_PLAN.md,docs/governance/PROOF_CASE_PLAN.md,PROOF_CASE_PLAN.md,policy,sentinel_ai,archive_candidate,internal,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/PROOF_CONTROL_PLANE_RELEASE_2026-05-07.md,docs/governance/PROOF_CONTROL_PLANE_RELEASE_2026-05-07.md,PROOF_CONTROL_PLANE_RELEASE_2026-05-07.md,policy,sentinel_ai,active_supporting,protected,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/README.md,docs/governance/README.md,README.md,policy,sentinel_os,historical,protected,needs_owner_mapping,d | retention rule documented | Internal evidence policy |,,filename_conflict,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/READ_ONLY_CURRENT_SENTINEL_DEPLOYMENT_FOOTPRINT_DISCOVERY_RESULT_2026-06-13.md,docs/governance/READ_ONLY_CURRENT_SENTINEL_DEPLOYMENT_FOOTPRINT_DISCOVERY_RESULT_2026-06-13.md,READ_ONLY_CURRENT_SENTINEL_DEPLOYMENT_FOOTPRINT_DISCOVERY_RESULT_2026-06-13.md,template,sentinel_ai,active_supporting,public,needs_owner_mapping,the older deployment guide for current-footprint reporting.,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/READ_ONLY_CURRENT_SENTINEL_DEPLOYMENT_FOOTPRINT_DISCOVERY_SCOPE_REVIEW_2026-06-13.md,docs/governance/READ_ONLY_CURRENT_SENTINEL_DEPLOYMENT_FOOTPRINT_DISCOVERY_SCOPE_REVIEW_2026-06-13.md,READ_ONLY_CURRENT_SENTINEL_DEPLOYMENT_FOOTPRINT_DISCOVERY_SCOPE_REVIEW_2026-06-13.md,operating_model,sentinel_ai,unresolved,restricted,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/READ_ONLY_LOG_ANALYTICS_VERIFICATION_AUTHORITY_ACCEPTANCE_2026-06-01.md,docs/governance/READ_ONLY_LOG_ANALYTICS_VERIFICATION_AUTHORITY_ACCEPTANCE_2026-06-01.md,READ_ONLY_LOG_ANALYTICS_VERIFICATION_AUTHORITY_ACCEPTANCE_2026-06-01.md,implementation_manifest,sentinel_ai,active_supporting,restricted,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/READ_ONLY_LOG_ANALYTICS_VERIFICATION_AUTHORITY_REQUEST_2026-05-30.md,docs/governance/READ_ONLY_LOG_ANALYTICS_VERIFICATION_AUTHORITY_REQUEST_2026-05-30.md,READ_ONLY_LOG_ANALYTICS_VERIFICATION_AUTHORITY_REQUEST_2026-05-30.md,approval_result,sentinel_ai,active_supporting,restricted,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/RECORD_CLASSIFICATION_DIRECTIVE_RECONCILIATION_2026-06-12.md,docs/governance/RECORD_CLASSIFICATION_DIRECTIVE_RECONCILIATION_2026-06-12.md,RECORD_CLASSIFICATION_DIRECTIVE_RECONCILIATION_2026-06-12.md,policy,evidence_only,active_supporting,internal,docs/RECORD_CLASSIFICATION_DIRECTIVE_RECONCILIATION_2026-06-12.md,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
docs/REFRESHED_CURRENT_CONTROL_PACKET_STAGING_MANIFEST_2026-06-01.md,docs/governance/REFRESHED_CURRENT_CONTROL_PACKET_STAGING_MANIFEST_2026-06-01.md,REFRESHED_CURRENT_CONTROL_PACKET_STAGING_MANIFEST_2026-06-01.md,policy,sentinel_ai,active_supporting,internal,needs_owner_mapping,,,none,medium,Proposed canonical placement based on authority layer and record type.,0.74,yes
